Cross Section Points:
Section_Index, Point_Index, X, Y, Z
6, 97, 10.76, 7.70, 2.06
6, 98, 10.87, 7.69, 1.38
6, 99, 10.94, 7.69, 0.69
7, 0, 10.98, 8.97, 0.00
7, 1, 10.96, 8.97, -0.69
7, 2, 10.89, 8.97, -1.38
7, 3, 10.79, 8.97, -2.06
7, 4, 10.64, 8.98, -2.74
7, 5, 10.44, 8.98, -3.40
7, 6, 10.21, 8.99, -4.05
7, 7, 9.93, 8.99, -4.69
7, 8, 9.62, 9.00, -5.30
7, 9, 9.27, 9.01, -5.90
7, 10, 8.88, 9.02, -6.47
7, 11, 8.46, 9.03, -7.01
7, 12, 8.00, 9.04, -7.53
7, 13, 7.51, 9.05, -8.02
7, 14, 6.99, 9.06, -8.48
7, 15, 6.45, 9.07, -8.90
7, 16, 5.88, 9.08, -9.29
7, 17, 5.28, 9.10, -9.64
7, 18, 4.66, 9.11, -9.96
7, 19, 4.03, 9.13, -10.23
7, 20, 3.38, 9.14, -10.47
7, 21, 2.72, 9.16, -10.66
7, 22, 2.04, 9.17, -10.81
7, 23, 1.36, 9.19, -10.92
7, 24, 0.67, 9.20, -10.98
7, 25, -0.02, 9.22, -11.00
7, 26, -0.71, 9.24, -10.98
7, 27, -1.40, 9.25, -10.92
7, 28, -2.08, 9.27, -10.81
7, 29, -2.76, 9.28, -10.66
7, 30, -3.42, 9.30, -10.47
7, 31, -4.07, 9.31, -10.23
7, 32, -4.70, 9.33, -9.96
7, 33, -5.32, 9.34, -9.64
7, 34, -5.91, 9.35, -9.29
7, 35, -6.49, 9.37, -8.90
7, 36, -7.03, 9.38, -8.48
7, 37, -7.55, 9.39, -8.02
7, 38, -8.04, 9.40, -7.53
7, 39, -8.50, 9.41, -7.01
7, 40, -8.92, 9.42, -6.47
7, 41, -9.31, 9.43, -5.90
7, 42, -9.66, 9.44, -5.30
7, 43, -9.97, 9.45, -4.69
7, 44, -10.25, 9.45, -4.05
7, 45, -10.48, 9.46, -3.40
7, 46, -10.67, 9.46, -2.74
7, 47, -10.83, 9.47, -2.06
7, 48, -10.93, 9.47, -1.38
7, 49, -11.00, 9.47, -0.69
7, 50, -11.02, 9.47, 0.00
7, 51, -11.00, 9.47, 0.69
7, 52, -10.93, 9.47, 1.38
7, 53, -10.83, 9.47, 2.06
7, 54, -10.67, 9.46, 2.74
7, 55, -10.48, 9.46, 3.40
7, 56, -10.25, 9.45, 4.05
7, 57, -9.97, 9.45, 4.69
7, 58, -9.66, 9.44, 5.30
7, 59, -9.31, 9.43, 5.90
7, 60, -8.92, 9.42, 6.47
7, 61, -8.50, 9.41, 7.01
7, 62, -8.04, 9.40, 7.53
7, 63, -7.55, 9.39, 8.02
7, 64, -7.03, 9.38, 8.48
7, 65, -6.49, 9.37, 8.90
7, 66, -5.91, 9.35, 9.29
7, 67, -5.32, 9.34, 9.64
7, 68, -4.70, 9.33, 9.96
7, 69, -4.07, 9.31, 10.23
7, 70, -3.42, 9.30, 10.47
7, 71, -2.76, 9.28, 10.66
7, 72, -2.08, 9.27, 10.81
7, 73, -1.40, 9.25, 10.92
7, 74, -0.71, 9.24, 10.98
7, 75, -0.02, 9.22, 11.00
7, 76, 0.67, 9.20, 10.98
7, 77, 1.36, 9.19, 10.92
7, 78, 2.04, 9.17, 10.81
7, 79, 2.72, 9.16, 10.66
7, 80, 3.38, 9.14, 10.47
7, 81, 4.03, 9.13, 10.23
7, 82, 4.66, 9.11, 9.96
7, 83, 5.28, 9.10, 9.64
7, 84, 5.88, 9.08, 9.29
7, 85, 6.45, 9.07, 8.90
7, 86, 6.99, 9.06, 8.48
7, 87, 7.51, 9.05, 8.02
7, 88, 8.00, 9.04, 7.53
7, 89, 8.46, 9.03, 7.01
7, 90, 8.88, 9.02, 6.47
7, 91, 9.27, 9.01, 5.90
7, 92, 9.62, 9.00, 5.30
7, 93, 9.93, 8.99, 4.69
7, 94, 10.21, 8.99, 4.05
7, 95, 10.44, 8.98, 3.40
7, 96, 10.64, 8.98, 2.74
7, 97, 10.79, 8.97, 2.06
7, 98, 10.89, 8.97, 1.38
7, 99, 10.96, 8.97, 0.69
8, 0, 11.01, 10.27, 0.00
8, 1, 10.99, 10.27, -0.69
8, 2, 10.92, 10.27, -1.38
8, 3, 10.81, 10.28, -2.06
8, 4, 10.66, 10.28, -2.73
8, 5, 10.47, 10.28, -3.40
8, 6, 10.24, 10.29, -4.05
8, 7, 9.96, 10.30, -4.68
8, 8, 9.65, 10.30, -5.30
8, 9, 9.30, 10.31, -5.89
8, 10, 8.91, 10.32, -6.46
8, 11, 8.48, 10.33, -7.01
8, 12, 8.03, 10.34, -7.53
8, 13, 7.54, 10.35, -8.02
8, 14, 7.02, 10.36, -8.47
8, 15, 6.48, 10.38, -8.90
8, 16, 5.90, 10.39, -9.29
8, 17, 5.31, 10.40, -9.64
8, 18, 4.69, 10.42, -9.95
8, 19, 4.06, 10.43, -10.23
8, 20, 3.41, 10.45, -10.46
8, 21, 2.75, 10.46, -10.65
8, 22, 2.07, 10.48, -10.80
8, 23, 1.39, 10.49, -10.91
8, 24, 0.70, 10.51, -10.98
8, 25, 0.01, 10.53, -11.00
8, 26, -0.68, 10.54, -10.98
8, 27, -1.36, 10.56, -10.91
8, 28, -2.05, 10.57, -10.80
8, 29, -2.72, 10.59, -10.65
8, 30, -3.38, 10.61, -10.46
8, 31, -4.03, 10.62, -10.23
8, 32, -4.67, 10.63, -9.95
8, 33, -5.28, 10.65, -9.64
8, 34, -5.88, 10.66, -9.29
8, 35, -6.45, 10.68, -8.90
8, 36, -7.00, 10.69, -8.47
8, 37, -7.51, 10.70, -8.02
8, 38, -8.00, 10.71, -7.53
8, 39, -8.46, 10.72, -7.01
8, 40, -8.88, 10.73, -6.46
8, 41, -9.27, 10.74, -5.89
8, 42, -9.62, 10.75, -5.30
8, 43, -9.94, 10.76, -4.68
8, 44, -10.21, 10.76, -4.05
8, 45, -10.44, 10.77, -3.40
8, 46, -10.64, 10.77, -2.73
8, 47, -10.79, 10.78, -2.06
8, 48, -10.89, 10.78, -1.38
8, 49, -10.96, 10.78, -0.69
8, 50, -10.98, 10.78, 0.00
8, 51, -10.96, 10.78, 0.69
8, 52, -10.89, 10.78, 1.38
8, 53, -10.79, 10.78, 2.06
8, 54, -10.64, 10.77, 2.73
8, 55, -10.44, 10.77, 3.40
8, 56, -10.21, 10.76, 4.05
8, 57, -9.94, 10.76, 4.68
8, 58, -9.62, 10.75, 5.30
8, 59, -9.27, 10.74, 5.89
8, 60, -8.88, 10.73, 6.46
8, 61, -8.46, 10.72, 7.01
8, 62, -8.00, 10.71, 7.53
8, 63, -7.51, 10.70, 8.02
8, 64, -7.00, 10.69, 8.47
8, 65, -6.45, 10.68, 8.90
8, 66, -5.88, 10.66, 9.29
8, 67, -5.28, 10.65, 9.64
8, 68, -4.67, 10.63, 9.95
8, 69, -4.03, 10.62, 10.23
8, 70, -3.38, 10.61, 10.46
8, 71, -2.72, 10.59, 10.65
8, 72, -2.05, 10.57, 10.80
8, 73, -1.36, 10.56, 10.91
8, 74, -0.68, 10.54, 10.98
8, 75, 0.01, 10.53, 11.00
8, 76, 0.70, 10.51, 10.98
8, 77, 1.39, 10.49, 10.91
8, 78, 2.07, 10.48, 10.80
8, 79, 2.75, 10.46, 10.65
8, 80, 3.41, 10.45, 10.46
8, 81, 4.06, 10.43, 10.23
8, 82, 4.69, 10.42, 9.95
8, 83, 5.31, 10.40, 9.64
8, 84, 5.90, 10.39, 9.29
8, 85, 6.48, 10.38, 8.90
8, 86, 7.02, 10.36, 8.47
8, 87, 7.54, 10.35, 8.02
8, 88, 8.03, 10.34, 7.53
8, 89, 8.48, 10.33, 7.01
8, 90, 8.91, 10.32, 6.46
8, 91, 9.30, 10.31, 5.89
8, 92, 9.65, 10.30, 5.30
8, 93, 9.96, 10.30, 4.68
8, 94, 10.24, 10.29, 4.05
8, 95, 10.47, 10.28, 3.40
8, 96, 10.66, 10.28, 2.73
8, 97, 10.81, 10.28, 2.06
8, 98, 10.92, 10.27, 1.38
8, 99, 10.99, 10.27, 0.69
9, 0, 11.03, 11.61, 0.00
9, 1, 11.01, 11.61, -0.69
9, 2, 10.95, 11.61, -1.38
9, 3, 10.84, 11.61, -2.06
9, 4, 10.69, 11.61, -2.73
9, 5, 10.50, 11.62, -3.40
9, 6, 10.26, 11.62, -4.05
9, 7, 9.99, 11.63, -4.68
9, 8, 9.67, 11.63, -5.30
9, 9, 9.32, 11.64, -5.89
9, 10, 8.93, 11.65, -6.46
9, 11, 8.51, 11.66, -7.01
9, 12, 8.06, 11.67, -7.52
9, 13, 7.57, 11.68, -8.01
9, 14, 7.05, 11.69, -8.47
9, 15, 6.50, 11.70, -8.89
9, 16, 5.93, 11.71, -9.28
9, 17, 5.34, 11.72, -9.63
9, 18, 4.72, 11.74, -9.95
9, 19, 4.09, 11.75, -10.22
9, 20, 3.44, 11.76, -10.45
9, 21, 2.78, 11.78, -10.65
9, 22, 2.10, 11.79, -10.80
9, 23, 1.42, 11.81, -10.90
9, 24, 0.73, 11.82, -10.97
9, 25, 0.04, 11.83, -10.99
9, 26, -0.65, 11.85, -10.97
9, 27, -1.33, 11.86, -10.90
9, 28, -2.01, 11.88, -10.80
9, 29, -2.69, 11.89, -10.65
9, 30, -3.35, 11.90, -10.45
9, 31, -4.00, 11.92, -10.22
9, 32, -4.63, 11.93, -9.95
9, 33, -5.25, 11.94, -9.63
9, 34, -5.84, 11.96, -9.28
9, 35, -6.41, 11.97, -8.89
9, 36, -6.96, 11.98, -8.47
9, 37, -7.48, 11.99, -8.01
9, 38, -7.97, 12.00, -7.52
9, 39, -8.42, 12.01, -7.01
9, 40, -8.85, 12.02, -6.46
9, 41, -9.23, 12.03, -5.89
9, 42, -9.59, 12.03, -5.30
9, 43, -9.90, 12.04, -4.68
9, 44, -10.17, 12.05, -4.05
9, 45, -10.41, 12.05, -3.40
9, 46, -10.60, 12.05, -2.73
9, 47, -10.75, 12.06, -2.06
9, 48, -10.86, 12.06, -1.38
9, 49, -10.92, 12.06, -0.69
9, 50, -10.94, 12.06, 0.00
9, 51, -10.92, 12.06, 0.69
9, 52, -10.86, 12.06, 1.38
9, 53, -10.75, 12.06, 2.06
9, 54, -10.60, 12.05, 2.73
9, 55, -10.41, 12.05, 3.40
9, 56, -10.17, 12.05, 4.05
9, 57, -9.90, 12.04, 4.68
9, 58, -9.59, 12.03, 5.30
9, 59, -9.23, 12.03, 5.89
9, 60, -8.85, 12.02, 6.46
9, 61, -8.42, 12.01, 7.01
9, 62, -7.97, 12.00, 7.52
9, 63, -7.48, 11.99, 8.01
9, 64, -6.96, 11.98, 8.47
9, 65, -6.41, 11.97, 8.89
9, 66, -5.84, 11.96, 9.28
9, 67, -5.25, 11.94, 9.63
9, 68, -4.63, 11.93, 9.95
9, 69, -4.00, 11.92, 10.22
9, 70, -3.35, 11.90, 10.45
9, 71, -2.69, 11.89, 10.65
9, 72, -2.01, 11.88, 10.80
9, 73, -1.33, 11.86, 10.90
9, 74, -0.65, 11.85, 10.97
9, 75, 0.04, 11.83, 10.99
9, 76, 0.73, 11.82, 10.97
9, 77, 1.42, 11.81, 10.90
9, 78, 2.10, 11.79, 10.80
9, 79, 2.78, 11.78, 10.65
9, 80, 3.44, 11.76, 10.45
9, 81, 4.09, 11.75, 10.22
9, 82, 4.72, 11.74, 9.95
9, 83, 5.34, 11.72, 9.63
9, 84, 5.93, 11.71, 9.28
9, 85, 6.50, 11.70, 8.89
9, 86, 7.05, 11.69, 8.47
9, 87, 7.57, 11.68, 8.01
9, 88, 8.06, 11.67, 7.52
9, 89, 8.51, 11.66, 7.01
9, 90, 8.93, 11.65, 6.46
9, 91, 9.32, 11.64, 5.89
9, 92, 9.67, 11.63, 5.30
9, 93, 9.99, 11.63, 4.68
9, 94, 10.26, 11.62, 4.05
9, 95, 10.50, 11.62, 3.40
9, 96, 10.69, 11.61, 2.73
9, 97, 10.84, 11.61, 2.06
9, 98, 10.95, 11.61, 1.38
9, 99, 11.01, 11.61, 0.69
10, 0, 11.06, 12.97, 0.00
10, 1, 11.03, 12.97, -0.69
10, 2, 10.97, 12.97, -1.38
10, 3, 10.86, 12.97, -2.06
10, 4, 10.71, 12.97, -2.73
10, 5, 10.52, 12.98, -3.40
10, 6, 10.28, 12.98, -4.04
10, 7, 10.01, 12.99, -4.68
10, 8, 9.70, 12.99, -5.29
10, 9, 9.35, 13.00, -5.89
10, 10, 8.96, 13.00, -6.46
10, 11, 8.54, 13.01, -7.00
10, 12, 8.08, 13.02, -7.52
10, 13, 7.59, 13.02, -8.01
10, 14, 7.07, 13.03, -8.47
10, 15, 6.53, 13.04, -8.89
10, 16, 5.96, 13.05, -9.28
10, 17, 5.36, 13.06, -9.63
10, 18, 4.75, 13.07, -9.94
10, 19, 4.11, 13.08, -10.22
10, 20, 3.47, 13.09, -10.45
10, 21, 2.80, 13.10, -10.64
10, 22, 2.13, 13.11, -10.79
10, 23, 1.45, 13.12, -10.90
10, 24, 0.76, 13.13, -10.96
10, 25, 0.07, 13.14, -10.99
10, 26, -0.62, 13.15, -10.96
10, 27, -1.31, 13.16, -10.90
10, 28, -1.99, 13.17, -10.79
10, 29, -2.66, 13.19, -10.64
10, 30, -3.32, 13.20, -10.45
10, 31, -3.97, 13.21, -10.22
10, 32, -4.61, 13.22, -9.94
10, 33, -5.22, 13.23, -9.63
10, 34, -5.82, 13.24, -9.28
10, 35, -6.39, 13.24, -8.89
10, 36, -6.93, 13.25, -8.47
10, 37, -7.45, 13.26, -8.01
10, 38, -7.94, 13.27, -7.52
10, 39, -8.39, 13.28, -7.00
10, 40, -8.82, 13.28, -6.46
10, 41, -9.20, 13.29, -5.89
10, 42, -9.56, 13.29, -5.29
10, 43, -9.87, 13.30, -4.68
10, 44, -10.14, 13.30, -4.04
10, 45, -10.38, 13.31, -3.40
10, 46, -10.57, 13.31, -2.73
10, 47, -10.72, 13.31, -2.06
10, 48, -10.83, 13.31, -1.38
10, 49, -10.89, 13.32, -0.69
10, 50, -10.91, 13.32, 0.00
10, 51, -10.89, 13.32, 0.69
10, 52, -10.83, 13.31, 1.38
10, 53, -10.72, 13.31, 2.06
10, 54, -10.57, 13.31, 2.73
10, 55, -10.38, 13.31, 3.40
10, 56, -10.14, 13.30, 4.04
10, 57, -9.87, 13.30, 4.68
10, 58, -9.56, 13.29, 5.29
10, 59, -9.20, 13.29, 5.89
10, 60, -8.82, 13.28, 6.46
10, 61, -8.39, 13.28, 7.00
10, 62, -7.94, 13.27, 7.52
10, 63, -7.45, 13.26, 8.01
10, 64, -6.93, 13.25, 8.47
10, 65, -6.39, 13.24, 8.89
10, 66, -5.82, 13.24, 9.28
10, 67, -5.22, 13.23, 9.63
10, 68, -4.61, 13.22, 9.94
10, 69, -3.97, 13.21, 10.22
10, 70, -3.32, 13.20, 10.45
10, 71, -2.66, 13.19, 10.64
10, 72, -1.99, 13.17, 10.79
10, 73, -1.31, 13.16, 10.90
10, 74, -0.62, 13.15, 10.96
10, 75, 0.07, 13.14, 10.99
10, 76, 0.76, 13.13, 10.96
10, 77, 1.45, 13.12, 10.90
10, 78, 2.13, 13.11, 10.79
10, 79, 2.80, 13.10, 10.64
10, 80, 3.47, 13.09, 10.45
10, 81, 4.11, 13.08, 10.22
10, 82, 4.75, 13.07, 9.94
10, 83, 5.36, 13.06, 9.63
10, 84, 5.96, 13.05, 9.28
10, 85, 6.53, 13.04, 8.89
10, 86, 7.07, 13.03, 8.47
10, 87, 7.59, 13.02, 8.01
10, 88, 8.08, 13.02, 7.52
10, 89, 8.54, 13.01, 7.00
10, 90, 8.96, 13.00, 6.46
10, 91, 9.35, 13.00, 5.89
10, 92, 9.70, 12.99, 5.29
10, 93, 10.01, 12.99, 4.68
10, 94, 10.28, 12.98, 4.04
10, 95, 10.52, 12.98, 3.40
10, 96, 10.71, 12.97, 2.73
10, 97, 10.86, 12.97, 2.06
10, 98, 10.97, 12.97, 1.38
10, 99, 11.03, 12.97, 0.69
11, 0, 11.07, 14.36, 0.00
11, 1, 11.05, 14.36, -0.69
11, 2, 10.99, 14.36, -1.38
11, 3, 10.88, 14.37, -2.06
11, 4, 10.73, 14.37, -2.73
11, 5, 10.53, 14.37, -3.39
11, 6, 10.30, 14.37, -4.04
11, 7, 10.03, 14.37, -4.68
11, 8, 9.71, 14.37, -5.29
11, 9, 9.36, 14.38, -5.89
11, 10, 8.97, 14.38, -6.46
11, 11, 8.55, 14.38, -7.00
11, 12, 8.10, 14.39, -7.52
11, 13, 7.61, 14.39, -8.01
11, 14, 7.09, 14.40, -8.46
11, 15, 6.54, 14.40, -8.89
11, 16, 5.97, 14.41, -9.27
11, 17, 5.38, 14.41, -9.62
11, 18, 4.77, 14.42, -9.94
11, 19, 4.13, 14.42, -10.21
11, 20, 3.48, 14.43, -10.45
11, 21, 2.82, 14.43, -10.64
11, 22, 2.15, 14.44, -10.79
11, 23, 1.47, 14.44, -10.90
11, 24, 0.78, 14.45, -10.96
11, 25, 0.09, 14.45, -10.98
11, 26, -0.60, 14.46, -10.96
11, 27, -1.29, 14.46, -10.90
11, 28, -1.97, 14.47, -10.79
11, 29, -2.64, 14.48, -10.64
11, 30, -3.30, 14.48, -10.45
11, 31, -3.95, 14.49, -10.21
11, 32, -4.59, 14.49, -9.94
11, 33, -5.20, 14.50, -9.62
11, 34, -5.80, 14.50, -9.27
11, 35, -6.37, 14.51, -8.89
11, 36, -6.91, 14.51, -8.46
11, 37, -7.43, 14.52, -8.01
11, 38, -7.92, 14.52, -7.52
11, 39, -8.37, 14.52, -7.00
11, 40, -8.80, 14.53, -6.46
11, 41, -9.18, 14.53, -5.89
11, 42, -9.54, 14.53, -5.29
11, 43, -9.85, 14.53, -4.68
11, 44, -10.12, 14.54, -4.04
11, 45, -10.36, 14.54, -3.39
11, 46, -10.55, 14.54, -2.73
11, 47, -10.70, 14.54, -2.06
11, 48, -10.81, 14.54, -1.38
11, 49, -10.87, 14.54, -0.69
11, 50, -10.89, 14.54, 0.00
11, 51, -10.87, 14.54, 0.69
11, 52, -10.81, 14.54, 1.38
11, 53, -10.70, 14.54, 2.06
11, 54, -10.55, 14.54, 2.73
11, 55, -10.36, 14.54, 3.39
11, 56, -10.12, 14.54, 4.04
11, 57, -9.85, 14.53, 4.68
11, 58, -9.54, 14.53, 5.29
11, 59, -9.18, 14.53, 5.89
11, 60, -8.80, 14.53, 6.46
11, 61, -8.37, 14.52, 7.00
11, 62, -7.92, 14.52, 7.52
11, 63, -7.43, 14.52, 8.01
11, 64, -6.91, 14.51, 8.46
11, 65, -6.37, 14.51, 8.89
11, 66, -5.80, 14.50, 9.27
11, 67, -5.20, 14.50, 9.62
11, 68, -4.59, 14.49, 9.94
11, 69, -3.95, 14.49, 10.21
11, 70, -3.30, 14.48, 10.45
11, 71, -2.64, 14.48, 10.64
11, 72, -1.97, 14.47, 10.79
11, 73, -1.29, 14.46, 10.90
11, 74, -0.60, 14.46, 10.96
11, 75, 0.09, 14.45, 10.98
11, 76, 0.78, 14.45, 10.96
11, 77, 1.47, 14.44, 10.90
11, 78, 2.15, 14.44, 10.79
11, 79, 2.82, 14.43, 10.64
11, 80, 3.48, 14.43, 10.45
11, 81, 4.13, 14.42, 10.21
11, 82, 4.77, 14.42, 9.94
11, 83, 5.38, 14.41, 9.62
11, 84, 5.97, 14.41, 9.27
11, 85, 6.54, 14.40, 8.89
11, 86, 7.09, 14.40, 8.46
11, 87, 7.61, 14.39, 8.01
11, 88, 8.10, 14.39, 7.52
11, 89, 8.55, 14.38, 7.00
11, 90, 8.97, 14.38, 6.46
11, 91, 9.36, 14.38, 5.89
11, 92, 9.71, 14.37, 5.29
11, 93, 10.03, 14.37, 4.68
11, 94, 10.30, 14.37, 4.04
11, 95, 10.53, 14.37, 3.39
11, 96, 10.73, 14.37, 2.73
11, 97, 10.88, 14.37, 2.06
11, 98, 10.99, 14.36, 1.38
11, 99, 11.05, 14.36, 0.69
12, 0, 11.08, 15.79, 0.00
12, 1, 11.06, 15.79, -0.69
12, 2, 10.99, 15.79, -1.38
12, 3, 10.88, 15.79, -2.06
12, 4, 10.73, 15.79, -2.73
12, 5, 10.54, 15.79, -3.39
12, 6, 10.31, 15.79, -4.04
12, 7, 10.03, 15.79, -4.68
12, 8, 9.72, 15.79, -5.29
12, 9, 9.37, 15.79, -5.88
12, 10, 8.98, 15.78, -6.46
12, 11, 8.56, 15.78, -7.00
12, 12, 8.10, 15.78, -7.52
12, 13, 7.61, 15.78, -8.01
12, 14, 7.10, 15.78, -8.46
12, 15, 6.55, 15.78, -8.88
12, 16, 5.98, 15.78, -9.27
12, 17, 5.39, 15.78, -9.62
12, 18, 4.77, 15.78, -9.94
12, 19, 4.14, 15.78, -10.21
12, 20, 3.49, 15.77, -10.44
12, 21, 2.83, 15.77, -10.64
12, 22, 2.15, 15.77, -10.79
12, 23, 1.47, 15.77, -10.90
12, 24, 0.79, 15.77, -10.96
12, 25, 0.10, 15.77, -10.98
12, 26, -0.59, 15.77, -10.96
12, 27, -1.28, 15.77, -10.90
12, 28, -1.96, 15.76, -10.79
12, 29, -2.64, 15.76, -10.64
12, 30, -3.30, 15.76, -10.44
12, 31, -3.95, 15.76, -10.21
12, 32, -4.58, 15.76, -9.94
12, 33, -5.19, 15.76, -9.62
12, 34, -5.79, 15.76, -9.27
12, 35, -6.36, 15.76, -8.88
12, 36, -6.90, 15.75, -8.46
12, 37, -7.42, 15.75, -8.01
12, 38, -7.91, 15.75, -7.52
12, 39, -8.37, 15.75, -7.00
12, 40, -8.79, 15.75, -6.46
12, 41, -9.18, 15.75, -5.88
12, 42, -9.53, 15.75, -5.29
12, 43, -9.84, 15.75, -4.68
12, 44, -10.11, 15.75, -4.04
12, 45, -10.35, 15.75, -3.39
12, 46, -10.54, 15.75, -2.73
12, 47, -10.69, 15.75, -2.06
12, 48, -10.80, 15.75, -1.38
12, 49, -10.86, 15.75, -0.69
12, 50, -10.89, 15.75, 0.00
12, 51, -10.86, 15.75, 0.69
12, 52, -10.80, 15.75, 1.38
12, 53, -10.69, 15.75, 2.06
12, 54, -10.54, 15.75, 2.73
12, 55, -10.35, 15.75, 3.39
12, 56, -10.11, 15.75, 4.04
12, 57, -9.84, 15.75, 4.68
12, 58, -9.53, 15.75, 5.29
12, 59, -9.18, 15.75, 5.88
12, 60, -8.79, 15.75, 6.46
12, 61, -8.37, 15.75, 7.00
12, 62, -7.91, 15.75, 7.52
12, 63, -7.42, 15.75, 8.01
12, 64, -6.90, 15.75, 8.46
12, 65, -6.36, 15.76, 8.88
12, 66, -5.79, 15.76, 9.27
12, 67, -5.19, 15.76, 9.62
12, 68, -4.58, 15.76, 9.94
12, 69, -3.95, 15.76, 10.21
12, 70, -3.30, 15.76, 10.44
12, 71, -2.64, 15.76, 10.64
12, 72, -1.96, 15.76, 10.79
12, 73, -1.28, 15.77, 10.90
12, 74, -0.59, 15.77, 10.96
12, 75, 0.10, 15.77, 10.98
12, 76, 0.79, 15.77, 10.96
12, 77, 1.47, 15.77, 10.90
12, 78, 2.15, 15.77, 10.79
12, 79, 2.83, 15.77, 10.64
12, 80, 3.49, 15.77, 10.44
12, 81, 4.14, 15.78, 10.21
12, 82, 4.77, 15.78, 9.94
12, 83, 5.39, 15.78, 9.62
12, 84, 5.98, 15.78, 9.27
12, 85, 6.55, 15.78, 8.88
12, 86, 7.10, 15.78, 8.46
12, 87, 7.61, 15.78, 8.01
12, 88, 8.10, 15.78, 7.52
12, 89, 8.56, 15.78, 7.00
12, 90, 8.98, 15.78, 6.46
12, 91, 9.37, 15.79, 5.88
12, 92, 9.72, 15.79, 5.29
12, 93, 10.03, 15.79, 4.68
12, 94, 10.31, 15.79, 4.04
12, 95, 10.54, 15.79, 3.39
12, 96, 10.73, 15.79, 2.73
12, 97, 10.88, 15.79, 2.06
12, 98, 10.99, 15.79, 1.38
12, 99, 11.06, 15.79, 0.69
13, 0, 11.07, 17.25, 0.00
13, 1, 11.05, 17.25, -0.69
13, 2, 10.98, 17.24, -1.38
13, 3, 10.88, 17.24, -2.06
13, 4, 10.72, 17.24, -2.73
13, 5, 10.53, 17.24, -3.39
13, 6, 10.30, 17.23, -4.04
13, 7, 10.02, 17.23, -4.68
13, 8, 9.71, 17.23, -5.29
13, 9, 9.36, 17.22, -5.89
13, 10, 8.97, 17.22, -6.46
13, 11, 8.55, 17.21, -7.00
13, 12, 8.09, 17.20, -7.52
13, 13, 7.61, 17.20, -8.01
13, 14, 7.09, 17.19, -8.46
13, 15, 6.54, 17.18, -8.89
13, 16, 5.97, 17.17, -9.27
13, 17, 5.38, 17.16, -9.62
13, 18, 4.76, 17.15, -9.94
13, 19, 4.13, 17.15, -10.21
13, 20, 3.48, 17.14, -10.45
13, 21, 2.82, 17.13, -10.64
13, 22, 2.15, 17.12, -10.79
13, 23, 1.46, 17.11, -10.90
13, 24, 0.78, 17.10, -10.96
13, 25, 0.09, 17.09, -10.98
13, 26, -0.60, 17.08, -10.96
13, 27, -1.29, 17.07, -10.90
13, 28, -1.97, 17.06, -10.79
13, 29, -2.64, 17.05, -10.64
13, 30, -3.31, 17.04, -10.45
13, 31, -3.96, 17.03, -10.21
13, 32, -4.59, 17.02, -9.94
13, 33, -5.20, 17.01, -9.62
13, 34, -5.80, 17.00, -9.27
13, 35, -6.37, 16.99, -8.89
13, 36, -6.91, 16.98, -8.46
13, 37, -7.43, 16.98, -8.01
13, 38, -7.92, 16.97, -7.52
13, 39, -8.37, 16.96, -7.00
13, 40, -8.80, 16.96, -6.46
13, 41, -9.19, 16.95, -5.89
13, 42, -9.54, 16.95, -5.29
13, 43, -9.85, 16.94, -4.68
13, 44, -10.12, 16.94, -4.04
13, 45, -10.36, 16.93, -3.39
13, 46, -10.55, 16.93, -2.73
13, 47, -10.70, 16.93, -2.06
13, 48, -10.81, 16.93, -1.38
13, 49, -10.87, 16.93, -0.69
13, 50, -10.89, 16.93, 0.00
13, 51, -10.87, 16.93, 0.69
13, 52, -10.81, 16.93, 1.38
13, 53, -10.70, 16.93, 2.06
13, 54, -10.55, 16.93, 2.73
13, 55, -10.36, 16.93, 3.39
13, 56, -10.12, 16.94, 4.04
13, 57, -9.85, 16.94, 4.68
13, 58, -9.54, 16.95, 5.29
13, 59, -9.19, 16.95, 5.89
13, 60, -8.80, 16.96, 6.46
13, 61, -8.37, 16.96, 7.00
13, 62, -7.92, 16.97, 7.52
13, 63, -7.43, 16.98, 8.01
13, 64, -6.91, 16.98, 8.46
13, 65, -6.37, 16.99, 8.89
13, 66, -5.80, 17.00, 9.27
13, 67, -5.20, 17.01, 9.62
13, 68, -4.59, 17.02, 9.94
13, 69, -3.96, 17.03, 10.21
13, 70, -3.31, 17.04, 10.45
13, 71, -2.64, 17.05, 10.64
13, 72, -1.97, 17.06, 10.79
13, 73, -1.29, 17.07, 10.90
13, 74, -0.60, 17.08, 10.96
13, 75, 0.09, 17.09, 10.98
13, 76, 0.78, 17.10, 10.96
13, 77, 1.46, 17.11, 10.90
13, 78, 2.15, 17.12, 10.79
13, 79, 2.82, 17.13, 10.64
13, 80, 3.48, 17.14, 10.45
13, 81, 4.13, 17.15, 10.21
13, 82, 4.76, 17.15, 9.94
13, 83, 5.38, 17.16, 9.62
13, 84, 5.97, 17.17, 9.27
13, 85, 6.54, 17.18, 8.89
13, 86, 7.09, 17.19, 8.46
13, 87, 7.61, 17.20, 8.01
13, 88, 8.09, 17.20, 7.52
13, 89, 8.55, 17.21, 7.00
13, 90, 8.97, 17.22, 6.46
13, 91, 9.36, 17.22, 5.89
13, 92, 9.71, 17.23, 5.29
13, 93, 10.02, 17.23, 4.68
13, 94, 10.30, 17.23, 4.04
